loan_id,origination_month,original_balance,funded_balance,interest_rate,original_term,installment,credit_score,credit_score_band,dti,dti_band,annual_income,employment_length,home_ownership,loan_purpose,state,revolving_utilization,delinquencies_2yrs,inquiries_6m,total_accounts,servicer_name,document_status
LC_1020203,2015-11,12000.0,12000.0,21.32,36,454.07,717.0,Near Prime,12.96,<20%,51900.0,4,OWN,credit_card,TX,59.4,0,0,31,Intain_Servicing_Alpha,VERIFIED
LC_1020204,2018-01,15000.0,15000.0,28.59,36,625.24,682.0,Near Prime,13.3,<20%,41600.0,10,MORTGAGE,debt_consolidation,CA,17.2,0,0,43,Summit_Asset_Management,VERIFIED
LC_1020205,2016-06,10000.0,10000.0,22.57,36,384.86,727.0,Near Prime,11.2,<20%,125500.0,2,MORTGAGE,debt_consolidation,NY,74.8,0,2,30,Intain_Servicing_Alpha,VERIFIED
LC_1020206,2018-06,25000.0,25000.0,21.23,36,944.83,702.0,Near Prime,2.58,<20%,26400.0,4,RENT,debt_consolidation,PA,21.7,0,0,11,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020207,2017-05,10000.0,10000.0,22.99,36,387.05,687.0,Near Prime,13.67,<20%,98900.0,7,RENT,small_business,VA,41.3,0,0,12,Beacon_Credit_Ops,UNVERIFIED
LC_1020208,2017-07,25000.0,25000.0,21.99,36,954.63,712.0,Near Prime,20.19,20-35%,86700.0,3,OWN,debt_consolidation,CA,12.1,0,1,35,Apex_Loan_Servicing,VERIFIED
LC_1020209,2015-05,30000.0,30000.0,27.39,60,923.07,692.0,Near Prime,35.56,35-50%,66800.0,10,MORTGAGE,debt_consolidation,CA,39.4,1,0,6,Intain_Servicing_Alpha,UNVERIFIED
LC_1020210,2016-08,40000.0,40000.0,23.71,60,1144.0,717.0,Near Prime,19.73,<20%,74800.0,2,OWN,debt_consolidation,NY,100.0,0,0,46,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020211,2015-02,25000.0,25000.0,26.02,36,1007.53,667.0,Subprime,9.09,<20%,40200.0,8,MORTGAGE,debt_consolidation,FL,0.0,0,0,19,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020212,2016-06,10000.0,10000.0,24.71,36,396.07,692.0,Near Prime,28.0,20-35%,68500.0,6,RENT,debt_consolidation,NY,66.7,1,2,9,Intain_Servicing_Alpha,UNVERIFIED
LC_1020213,2016-05,15000.0,15000.0,23.76,60,429.43,717.0,Near Prime,11.08,<20%,69500.0,0,MORTGAGE,debt_consolidation,WA,72.4,0,0,40,Intain_Servicing_Alpha,VERIFIED
LC_1020214,2018-10,7500.0,7500.0,25.37,36,299.67,657.0,Subprime,30.38,20-35%,89000.0,7,MORTGAGE,debt_consolidation,CA,58.4,0,1,29,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020215,2016-02,10000.0,10000.0,21.9,36,381.39,707.0,Near Prime,10.66,<20%,131400.0,0,MORTGAGE,debt_consolidation,NY,4.0,0,0,21,Intain_Servicing_Alpha,UNVERIFIED
LC_1020216,2018-11,5000.0,5000.0,28.16,36,207.25,652.0,Subprime,6.66,<20%,67600.0,0,OWN,debt_consolidation,CA,66.2,0,1,30,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020217,2016-07,18000.0,18000.0,21.58,36,683.52,722.0,Near Prime,17.16,<20%,80300.0,10,RENT,credit_card,WA,100.0,1,0,15,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020218,2018-04,15000.0,15000.0,20.32,36,559.9,722.0,Near Prime,18.35,<20%,147100.0,1,OWN,home_improvement,CA,23.1,0,0,34,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020219,2018-06,30000.0,30000.0,29.76,36,1269.61,642.0,Subprime,10.61,<20%,48100.0,10,OWN,credit_card,NC,15.6,0,0,25,Summit_Asset_Management,UNVERIFIED
LC_1020220,2016-05,15000.0,15000.0,22.86,36,579.55,692.0,Near Prime,13.2,<20%,80400.0,0,OWN,credit_card,FL,92.1,0,1,19,Intain_Servicing_Alpha,UNVERIFIED
LC_1020221,2018-04,18000.0,18000.0,22.55,36,692.56,672.0,Near Prime,14.2,<20%,59800.0,6,RENT,debt_consolidation,FL,70.9,1,0,35,Summit_Asset_Management,VERIFIED
LC_1020222,2017-02,15000.0,15000.0,18.3,36,544.55,737.0,Near Prime,18.8,<20%,26600.0,8,MORTGAGE,debt_consolidation,FL,45.2,2,2,19,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020223,2018-07,25000.0,25000.0,26.32,60,753.26,642.0,Subprime,14.55,<20%,43900.0,0,OWN,debt_consolidation,TX,56.5,1,0,22,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020224,2017-05,30000.0,30000.0,28.82,36,1254.24,642.0,Subprime,13.03,<20%,82900.0,10,RENT,debt_consolidation,IL,64.7,0,2,32,Beacon_Credit_Ops,VERIFIED
LC_1020225,2016-03,15000.0,15000.0,15.86,36,526.32,747.0,Prime,32.89,20-35%,75200.0,9,MORTGAGE,credit_card,NJ,33.6,0,1,15,Apex_Loan_Servicing,UNVERIFIED
LC_1020226,2016-06,7500.0,7500.0,17.38,36,268.82,717.0,Near Prime,14.15,<20%,53900.0,0,OWN,credit_card,TX,61.8,0,0,6,Intain_Servicing_Alpha,UNVERIFIED
LC_1020227,2015-08,10000.0,10000.0,16.54,36,354.24,732.0,Near Prime,14.91,<20%,45600.0,10,MORTGAGE,debt_consolidation,GA,76.1,0,2,55,Intain_Servicing_Alpha,VERIFIED
LC_1020228,2017-11,20000.0,20000.0,21.77,36,761.43,712.0,Near Prime,19.14,<20%,62800.0,10,OWN,debt_consolidation,TX,14.5,2,0,24,Apex_Loan_Servicing,UNVERIFIED
LC_1020229,2018-10,12000.0,12000.0,17.94,60,304.33,747.0,Prime,13.29,<20%,47600.0,10,MORTGAGE,debt_consolidation,WA,17.1,0,0,20,Summit_Asset_Management,SOURCE_VERIFIED
LC_1020230,2018-10,25000.0,25000.0,28.4,60,784.44,652.0,Subprime,11.9,<20%,77300.0,3,MORTGAGE,other,TX,73.9,0,0,29,Beacon_Credit_Ops,UNVERIFIED
LC_1020231,2016-12,20000.0,20000.0,29.92,60,646.09,652.0,Subprime,9.28,<20%,47800.0,0,MORTGAGE,credit_card,CA,57.9,0,1,20,Intain_Servicing_Alpha,VERIFIED
LC_1020232,2018-02,20000.0,20000.0,18.31,36,726.16,722.0,Near Prime,4.73,<20%,39000.0,1,MORTGAGE,credit_card,NY,83.8,0,1,19,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020233,2018-11,25000.0,25000.0,26.48,60,755.63,687.0,Near Prime,4.42,<20%,133500.0,0,MORTGAGE,other,CA,49.4,0,2,27,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020234,2016-10,20000.0,20000.0,24.95,60,586.44,717.0,Near Prime,14.73,<20%,33900.0,0,RENT,credit_card,AZ,25.8,0,0,23,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020235,2015-12,18000.0,18000.0,20.06,36,669.49,717.0,Near Prime,11.23,<20%,125800.0,7,RENT,credit_card,FL,36.3,1,0,7,Intain_Servicing_Alpha,UNVERIFIED
LC_1020236,2015-04,5000.0,5000.0,19.72,60,131.69,752.0,Prime,22.87,20-35%,44700.0,2,RENT,credit_card,VA,36.9,0,1,26,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020237,2018-03,15000.0,15000.0,23.24,36,582.52,722.0,Near Prime,9.14,<20%,38700.0,10,MORTGAGE,major_purchase,NJ,39.5,0,1,33,Summit_Asset_Management,SOURCE_VERIFIED
LC_1020238,2018-07,18000.0,18000.0,22.58,36,692.84,702.0,Near Prime,6.52,<20%,56000.0,1,RENT,debt_consolidation,TX,55.3,0,0,24,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020239,2016-10,35000.0,35000.0,22.1,60,968.65,732.0,Near Prime,12.03,<20%,21800.0,0,MORTGAGE,debt_consolidation,OH,61.0,0,2,18,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020240,2016-08,20000.0,20000.0,29.46,36,843.13,667.0,Subprime,12.1,<20%,37100.0,5,MORTGAGE,debt_consolidation,AZ,33.5,0,1,27,Intain_Servicing_Alpha,VERIFIED
LC_1020241,2018-08,18000.0,18000.0,30.68,60,589.9,642.0,Subprime,12.83,<20%,45400.0,10,MORTGAGE,debt_consolidation,AZ,39.5,0,4,13,Beacon_Credit_Ops,VERIFIED
LC_1020242,2018-04,15000.0,15000.0,24.67,60,437.37,702.0,Near Prime,17.29,<20%,56800.0,7,RENT,debt_consolidation,CA,55.1,2,4,17,Summit_Asset_Management,VERIFIED
LC_1020243,2018-10,7500.0,7500.0,16.11,36,264.09,777.0,Prime,19.1,<20%,44200.0,6,MORTGAGE,other,TX,63.4,0,0,16,Beacon_Credit_Ops,VERIFIED
LC_1020244,2017-02,15000.0,15000.0,18.88,36,548.93,727.0,Near Prime,10.57,<20%,117700.0,2,RENT,debt_consolidation,CA,60.5,1,0,13,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020245,2016-06,7500.0,7500.0,25.12,36,298.67,652.0,Subprime,12.2,<20%,252800.0,10,RENT,debt_consolidation,OH,30.8,0,1,32,Intain_Servicing_Alpha,UNVERIFIED
LC_1020246,2017-03,5000.0,5000.0,16.53,36,177.1,707.0,Near Prime,38.93,35-50%,77000.0,4,OWN,home_improvement,CA,71.3,0,2,20,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020247,2016-08,12000.0,12000.0,19.93,60,317.46,782.0,Prime,4.41,<20%,53700.0,0,MORTGAGE,debt_consolidation,FL,70.0,0,0,33,Intain_Servicing_Alpha,VERIFIED
LC_1020248,2018-03,18000.0,18000.0,21.12,36,679.26,697.0,Near Prime,37.65,35-50%,29600.0,3,MORTGAGE,debt_consolidation,CA,0.4,0,2,25,Beacon_Credit_Ops,VERIFIED
LC_1020249,2016-02,25000.0,25000.0,22.54,36,961.76,692.0,Near Prime,17.94,<20%,145500.0,0,RENT,debt_consolidation,CA,68.6,0,0,33,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020250,2018-09,25000.0,25000.0,22.43,36,960.33,667.0,Subprime,13.79,<20%,67400.0,4,MORTGAGE,major_purchase,MA,26.1,1,0,17,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020251,2016-09,12000.0,12000.0,23.96,36,470.54,692.0,Near Prime,5.87,<20%,130800.0,0,RENT,credit_card,FL,73.9,0,1,25,Intain_Servicing_Alpha,VERIFIED
LC_1020252,2018-09,5000.0,5000.0,29.28,36,210.29,652.0,Subprime,37.1,35-50%,19300.0,10,OWN,credit_card,CA,39.4,0,2,37,Beacon_Credit_Ops,UNVERIFIED
LC_1020253,2016-03,15000.0,15000.0,27.2,36,613.99,682.0,Near Prime,32.01,20-35%,51000.0,6,RENT,credit_card,AZ,92.5,0,0,31,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020254,2016-02,12000.0,12000.0,16.69,36,425.98,777.0,Prime,12.74,<20%,84700.0,4,OWN,medical,CA,55.3,0,0,19,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020255,2017-04,12000.0,12000.0,29.09,60,381.56,657.0,Subprime,11.66,<20%,96300.0,2,RENT,debt_consolidation,MI,16.8,0,2,27,Apex_Loan_Servicing,UNVERIFIED
LC_1020256,2015-02,18000.0,18000.0,23.33,36,699.87,717.0,Near Prime,15.23,<20%,39900.0,6,MORTGAGE,credit_card,MA,39.0,0,0,20,Intain_Servicing_Alpha,VERIFIED
LC_1020257,2018-08,5000.0,5000.0,14.33,36,171.69,772.0,Prime,16.91,<20%,44800.0,0,MORTGAGE,small_business,CA,32.6,0,0,12,Summit_Asset_Management,VERIFIED
LC_1020258,2017-10,12000.0,12000.0,21.48,36,455.06,717.0,Near Prime,16.14,<20%,39400.0,4,MORTGAGE,credit_card,CA,39.8,0,1,23,Apex_Loan_Servicing,VERIFIED
LC_1020259,2017-01,18000.0,18000.0,17.84,36,649.3,742.0,Prime,25.57,20-35%,34700.0,10,RENT,debt_consolidation,IL,0.0,0,0,4,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020260,2018-02,15000.0,15000.0,25.39,36,599.5,677.0,Near Prime,4.26,<20%,67500.0,5,RENT,debt_consolidation,FL,74.2,2,0,29,Beacon_Credit_Ops,VERIFIED
LC_1020261,2018-06,20000.0,20000.0,23.7,36,781.51,672.0,Near Prime,2.88,<20%,21500.0,3,OWN,debt_consolidation,MA,92.3,0,0,21,Summit_Asset_Management,VERIFIED
LC_1020262,2017-09,10000.0,10000.0,16.99,36,356.48,707.0,Near Prime,18.48,<20%,29600.0,0,MORTGAGE,debt_consolidation,TX,60.0,0,1,26,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020263,2018-10,10000.0,10000.0,29.86,60,322.67,677.0,Near Prime,9.08,<20%,93700.0,5,RENT,debt_consolidation,PA,100.0,0,2,25,Summit_Asset_Management,SOURCE_VERIFIED
LC_1020264,2015-12,12000.0,12000.0,21.01,36,452.16,682.0,Near Prime,19.19,<20%,183400.0,10,RENT,other,WA,67.1,0,0,26,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020265,2015-05,7500.0,7500.0,22.59,36,288.72,712.0,Near Prime,3.19,<20%,46400.0,10,MORTGAGE,credit_card,NY,44.8,0,0,35,Intain_Servicing_Alpha,UNVERIFIED
LC_1020266,2017-05,10000.0,10000.0,25.12,60,294.22,747.0,Prime,13.98,<20%,220300.0,10,MORTGAGE,debt_consolidation,IL,55.0,0,1,19,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020267,2016-03,7500.0,7500.0,23.63,60,214.15,697.0,Near Prime,45.0,35-50%,28400.0,10,MORTGAGE,credit_card,CO,74.2,0,2,33,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020268,2017-08,15000.0,15000.0,20.52,36,561.44,727.0,Near Prime,12.52,<20%,121200.0,1,MORTGAGE,credit_card,TX,76.9,0,0,36,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020269,2016-12,20000.0,20000.0,18.09,60,508.85,767.0,Prime,30.36,20-35%,55900.0,1,MORTGAGE,home_improvement,NY,47.0,0,0,29,Intain_Servicing_Alpha,VERIFIED
LC_1020270,2016-06,10000.0,10000.0,28.01,36,413.69,642.0,Subprime,16.08,<20%,194500.0,1,MORTGAGE,credit_card,TX,49.2,0,0,28,Apex_Loan_Servicing,UNVERIFIED
LC_1020271,2018-10,5000.0,5000.0,23.59,60,142.65,717.0,Near Prime,7.92,<20%,30200.0,10,MORTGAGE,debt_consolidation,OH,41.6,0,0,21,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020272,2017-12,18000.0,18000.0,30.99,60,593.35,642.0,Subprime,21.02,20-35%,67000.0,2,OTHER,credit_card,VA,71.4,0,0,37,Apex_Loan_Servicing,VERIFIED
LC_1020273,2018-02,20000.0,20000.0,22.77,36,771.8,682.0,Near Prime,7.56,<20%,37000.0,10,RENT,credit_card,NY,44.0,0,1,42,Summit_Asset_Management,SOURCE_VERIFIED
LC_1020274,2018-12,15000.0,15000.0,21.11,36,565.97,742.0,Prime,21.29,20-35%,35300.0,7,MORTGAGE,debt_consolidation,FL,46.5,0,3,66,Beacon_Credit_Ops,VERIFIED
LC_1020275,2016-12,12000.0,12000.0,19.75,60,316.26,752.0,Prime,23.45,20-35%,41900.0,7,MORTGAGE,debt_consolidation,NY,87.0,0,2,22,Intain_Servicing_Alpha,UNVERIFIED
LC_1020276,2016-05,15000.0,15000.0,23.29,36,582.92,677.0,Near Prime,35.98,35-50%,58800.0,10,MORTGAGE,debt_consolidation,MI,77.5,0,0,12,Intain_Servicing_Alpha,UNVERIFIED
LC_1020277,2016-04,7500.0,7500.0,20.89,36,282.14,672.0,Near Prime,28.09,20-35%,100300.0,10,MORTGAGE,debt_consolidation,FL,85.5,0,0,32,Intain_Servicing_Alpha,VERIFIED
LC_1020278,2018-11,18000.0,18000.0,21.92,36,686.68,707.0,Near Prime,16.93,<20%,82000.0,10,MORTGAGE,debt_consolidation,CA,28.6,0,1,36,Beacon_Credit_Ops,VERIFIED
LC_1020279,2015-10,20000.0,20000.0,13.87,36,682.29,772.0,Prime,2.03,<20%,82200.0,5,RENT,credit_card,AZ,30.8,0,0,5,Intain_Servicing_Alpha,VERIFIED
LC_1020280,2016-09,20000.0,20000.0,22.21,60,554.77,717.0,Near Prime,12.05,<20%,99600.0,2,OWN,debt_consolidation,AZ,1.9,1,0,28,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020281,2018-04,12000.0,12000.0,20.79,60,323.22,747.0,Prime,13.47,<20%,120400.0,10,MORTGAGE,debt_consolidation,NC,61.4,1,1,3,Summit_Asset_Management,UNVERIFIED
LC_1020282,2017-08,25000.0,25000.0,19.11,36,917.79,717.0,Near Prime,5.36,<20%,51800.0,9,MORTGAGE,debt_consolidation,FL,30.9,1,1,32,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020283,2016-01,35000.0,35000.0,27.75,36,1443.0,647.0,Subprime,9.26,<20%,19700.0,0,MORTGAGE,credit_card,TX,17.4,0,2,7,Intain_Servicing_Alpha,VERIFIED
LC_1020284,2016-05,12000.0,12000.0,19.21,36,441.15,727.0,Near Prime,13.96,<20%,131400.0,0,OTHER,debt_consolidation,GA,40.2,0,0,20,Intain_Servicing_Alpha,UNVERIFIED
LC_1020285,2018-09,10000.0,10000.0,27.08,36,408.68,677.0,Near Prime,34.48,20-35%,101700.0,2,MORTGAGE,debt_consolidation,FL,68.9,0,0,29,Summit_Asset_Management,UNVERIFIED
LC_1020286,2018-03,20000.0,20000.0,25.98,60,598.57,692.0,Near Prime,13.17,<20%,65700.0,0,MORTGAGE,home_improvement,FL,88.2,0,0,34,Summit_Asset_Management,SOURCE_VERIFIED
LC_1020287,2016-11,20000.0,20000.0,28.07,36,828.03,647.0,Subprime,14.25,<20%,33000.0,6,MORTGAGE,debt_consolidation,OH,76.7,0,0,6,Intain_Servicing_Alpha,UNVERIFIED
LC_1020288,2016-06,15000.0,15000.0,23.66,36,585.82,677.0,Near Prime,24.33,20-35%,69700.0,10,RENT,debt_consolidation,AZ,53.9,0,2,12,Apex_Loan_Servicing,VERIFIED
LC_1020289,2018-11,30000.0,30000.0,22.65,36,1155.83,697.0,Near Prime,37.93,35-50%,35400.0,10,MORTGAGE,credit_card,NY,38.7,3,0,47,Beacon_Credit_Ops,UNVERIFIED
LC_1020290,2018-10,7500.0,7500.0,29.6,36,316.75,652.0,Subprime,17.02,<20%,34300.0,3,MORTGAGE,debt_consolidation,MI,75.3,0,1,26,Beacon_Credit_Ops,UNVERIFIED
LC_1020291,2018-06,15000.0,15000.0,28.92,36,627.93,642.0,Subprime,30.82,20-35%,76900.0,8,RENT,debt_consolidation,WA,62.4,0,1,38,Beacon_Credit_Ops,UNVERIFIED
LC_1020292,2017-11,5000.0,5000.0,20.81,36,187.89,737.0,Near Prime,5.07,<20%,42400.0,6,RENT,debt_consolidation,CA,64.7,1,3,20,Apex_Loan_Servicing,VERIFIED
LC_1020293,2018-06,5000.0,5000.0,25.82,36,200.97,687.0,Near Prime,13.25,<20%,66300.0,1,RENT,debt_consolidation,PA,49.1,0,1,3,Summit_Asset_Management,UNVERIFIED
LC_1020294,2016-04,5000.0,5000.0,22.81,36,193.05,697.0,Near Prime,16.46,<20%,68600.0,7,RENT,major_purchase,TX,46.0,0,0,59,Intain_Servicing_Alpha,VERIFIED
LC_1020295,2015-07,15000.0,15000.0,27.33,60,460.99,702.0,Near Prime,10.35,<20%,83200.0,0,RENT,home_improvement,VA,56.0,0,1,21,Intain_Servicing_Alpha,UNVERIFIED
LC_1020296,2017-03,18000.0,18000.0,26.16,60,540.63,672.0,Near Prime,2.33,<20%,70400.0,8,RENT,debt_consolidation,NY,65.1,0,1,38,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020297,2017-06,5000.0,5000.0,19.77,60,131.83,762.0,Prime,6.8,<20%,98300.0,10,RENT,debt_consolidation,OH,78.1,0,2,22,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020298,2018-10,18000.0,18000.0,22.11,36,688.45,732.0,Near Prime,25.99,20-35%,61700.0,1,MORTGAGE,credit_card,NY,22.7,0,1,18,Summit_Asset_Management,VERIFIED
LC_1020299,2015-05,15000.0,15000.0,18.68,60,386.47,742.0,Prime,37.32,35-50%,99300.0,4,MORTGAGE,credit_card,FL,36.7,0,0,17,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020300,2018-03,10000.0,10000.0,22.38,60,278.35,732.0,Near Prime,33.4,20-35%,68000.0,5,MORTGAGE,debt_consolidation,NY,64.1,0,0,39,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020301,2016-02,5000.0,5000.0,16.89,36,177.99,742.0,Prime,17.47,<20%,100200.0,0,RENT,debt_consolidation,CA,18.9,0,2,35,Intain_Servicing_Alpha,VERIFIED
LC_1020302,2017-12,10000.0,10000.0,21.34,36,378.5,737.0,Near Prime,3.71,<20%,46900.0,1,MORTGAGE,credit_card,CA,98.5,0,0,12,Beacon_Credit_Ops,VERIFIED
LC_1020303,2015-01,18000.0,18000.0,26.05,60,539.46,697.0,Near Prime,14.24,<20%,84900.0,10,RENT,debt_consolidation,PA,51.3,0,0,31,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020304,2017-08,20000.0,20000.0,25.17,36,797.0,687.0,Near Prime,24.58,20-35%,82700.0,10,MORTGAGE,debt_consolidation,IL,69.3,0,0,21,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020305,2017-01,18000.0,18000.0,26.81,60,547.59,667.0,Subprime,45.0,35-50%,121900.0,4,RENT,credit_card,NC,56.8,0,0,19,Beacon_Credit_Ops,VERIFIED
LC_1020306,2016-05,10000.0,10000.0,24.08,36,392.75,677.0,Near Prime,30.64,20-35%,76800.0,8,MORTGAGE,debt_consolidation,GA,43.0,0,0,28,Intain_Servicing_Alpha,VERIFIED
LC_1020307,2016-05,30000.0,30000.0,14.96,36,1039.37,732.0,Near Prime,3.29,<20%,64000.0,10,MORTGAGE,small_business,MI,49.4,0,1,19,Intain_Servicing_Alpha,UNVERIFIED
LC_1020308,2017-01,15000.0,15000.0,23.02,36,580.8,667.0,Subprime,22.86,20-35%,100500.0,4,MORTGAGE,debt_consolidation,NJ,70.0,1,3,32,Apex_Loan_Servicing,VERIFIED
LC_1020309,2018-09,20000.0,20000.0,20.05,36,743.78,732.0,Near Prime,15.18,<20%,47400.0,10,RENT,small_business,IL,76.1,0,0,30,Beacon_Credit_Ops,VERIFIED
LC_1020310,2016-05,10000.0,10000.0,22.28,36,383.35,707.0,Near Prime,6.32,<20%,57900.0,0,RENT,debt_consolidation,NY,50.4,0,0,20,Intain_Servicing_Alpha,VERIFIED
LC_1020311,2016-09,15000.0,15000.0,19.56,36,554.1,702.0,Near Prime,10.47,<20%,111100.0,10,MORTGAGE,debt_consolidation,TX,92.9,4,0,42,Intain_Servicing_Alpha,UNVERIFIED
LC_1020312,2016-11,15000.0,15000.0,22.75,36,578.69,697.0,Near Prime,18.49,<20%,64800.0,10,MORTGAGE,debt_consolidation,FL,88.2,0,1,21,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020313,2018-06,25000.0,25000.0,28.11,36,1035.58,642.0,Subprime,18.72,<20%,55700.0,10,MORTGAGE,credit_card,WA,79.8,1,0,14,Summit_Asset_Management,SOURCE_VERIFIED
LC_1020314,2016-07,18000.0,18000.0,30.99,60,593.35,672.0,Near Prime,3.16,<20%,127700.0,6,RENT,debt_consolidation,FL,42.9,0,0,29,Intain_Servicing_Alpha,UNVERIFIED
LC_1020315,2015-07,15000.0,15000.0,25.1,36,597.19,697.0,Near Prime,2.97,<20%,28900.0,10,MORTGAGE,debt_consolidation,WA,56.2,0,0,13,Intain_Servicing_Alpha,UNVERIFIED
LC_1020316,2018-02,10000.0,10000.0,24.99,36,397.55,697.0,Near Prime,7.46,<20%,67900.0,8,MORTGAGE,debt_consolidation,TX,46.0,4,0,11,Beacon_Credit_Ops,UNVERIFIED
LC_1020317,2017-05,35000.0,35000.0,19.25,36,1287.39,722.0,Near Prime,8.96,<20%,136800.0,10,MORTGAGE,debt_consolidation,PA,35.5,1,0,20,Beacon_Credit_Ops,SOURCE_VERIFIED
LC_1020318,2015-02,10000.0,10000.0,18.57,36,364.39,722.0,Near Prime,2.72,<20%,125700.0,10,RENT,credit_card,MI,28.5,0,0,41,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020319,2018-04,7500.0,7500.0,27.59,36,308.57,657.0,Subprime,8.67,<20%,52100.0,3,RENT,other,TX,14.4,2,1,19,Summit_Asset_Management,UNVERIFIED
LC_1020320,2017-12,12000.0,12000.0,27.72,60,371.61,652.0,Subprime,18.29,<20%,86100.0,3,RENT,credit_card,CA,60.6,0,1,21,Apex_Loan_Servicing,UNVERIFIED
LC_1020321,2017-03,12000.0,12000.0,18.94,36,439.51,727.0,Near Prime,12.01,<20%,101000.0,3,RENT,debt_consolidation,WA,38.6,0,0,46,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020322,2016-12,7500.0,7500.0,25.81,36,301.42,677.0,Near Prime,16.84,<20%,49800.0,10,OWN,credit_card,CA,56.4,0,0,32,Intain_Servicing_Alpha,UNVERIFIED
LC_1020323,2018-11,20000.0,20000.0,18.54,36,728.48,742.0,Prime,15.91,<20%,101300.0,3,MORTGAGE,debt_consolidation,FL,70.1,1,0,42,Summit_Asset_Management,SOURCE_VERIFIED
LC_1020324,2016-06,18000.0,18000.0,19.66,36,665.83,697.0,Near Prime,8.33,<20%,103200.0,0,RENT,debt_consolidation,NY,48.9,0,1,23,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020325,2016-11,12000.0,12000.0,21.86,60,330.47,737.0,Near Prime,4.85,<20%,73900.0,4,MORTGAGE,credit_card,FL,93.5,0,0,14,Intain_Servicing_Alpha,SOURCE_VERIFIED
LC_1020326,2015-05,40000.0,40000.0,23.93,60,1149.09,692.0,Near Prime,13.63,<20%,46800.0,0,OWN,home_improvement,CO,52.9,0,0,3,Intain_Servicing_Alpha,UNVERIFIED
LC_1020327,2018-01,20000.0,20000.0,23.54,60,570.03,697.0,Near Prime,15.75,<20%,26900.0,2,RENT,debt_consolidation,NC,47.1,0,0,47,Beacon_Credit_Ops,VERIFIED
LC_1020328,2017-02,20000.0,20000.0,19.66,60,526.1,732.0,Near Prime,21.4,20-35%,59200.0,2,MORTGAGE,debt_consolidation,NY,29.3,0,0,23,Apex_Loan_Servicing,VERIFIED
LC_1020329,2017-07,18000.0,18000.0,25.35,36,719.01,657.0,Subprime,2.42,<20%,45000.0,5,MORTGAGE,debt_consolidation,NJ,55.6,0,3,21,Apex_Loan_Servicing,SOURCE_VERIFIED
LC_1020330,2016-09,18000.0,18000.0,21.93,36,686.78,677.0,Near Prime,10.55,<20%,123400.0,2,MORTGAGE,credit_card,CA,74.7,1,0,17,Intain_Servicing_Alpha,VERIFIED
LC_1020331,2017-01,5000.0,5000.0,16.18,36,176.23,767.0,Prime,17.45,<20%,55400.0,1,MORTGAGE,credit_card,MI,77.0,0,0,33,Beacon_Credit_Ops,UNVERIFIED
LC_1020332,2018-04,25000.0,25000.0,23.23,60,708.07,687.0,Near Prime,18.7,<20%,66500.0,5,MORTGAGE,debt_consolidation,NY,51.4,0,0,26,Beacon_Credit_Ops,VERIFIED
LC_1020333,2016-11,30000.0,30000.0,23.29,36,1165.83,697.0,Near Prime,13.43,<20%,56100.0,9,MORTGAGE,debt_consolidation,CA,100.0,0,0,29,Intain_Servicing_Alpha,UNVERIFIED
